text,label
cảm bơ vơ lựa ràng.,2
tình đau lòng.,2
chân đi cảm trống vắng.,2
cảm mục tiêu sống.,2
tranh tươi  tối.,2
cảm giác nỗi mình.,2
tiếng chim hót niềm vui.,2
ôm mình.,2
cảm thời gian trôi nghĩa.,2
kỷ niệm đẹp khứ.,2
ánh đèn chia sẻ.,2
cảm lạc đám đông.,2
bầu trời đêm sáng.,2
điện thoại liên lạc.,2
tiếng cười mắt.,2
cảm dần phai nhạt.,2
bóng gương cảm lạc lõng.,2
cảm giác thể lối thoát.,2
đồ vật quen cảm lạ.,2
âm vui vẻ trống rỗng.,2
đâu.,2
cảm sống mơ buồn.,2
đám mây xám cảm  ám.,2
cảm giác yêu thương.,2
ảnh đẹp cạnh.,2
cảm thể chờ đợi.,2
chuyến đi vui vẻ kỷ niệm.,2
tiếng nhạc thể cảm niềm vui.,2
cảm giác vui vẻ không.,2
sách cũ quên.,2
khoảnh khắc ấm áp xa.,2
cảm lý tiếp tục.,2
ánh chia sẻ.,2
tiếng cười lạnh lẽo.,2
cảm giác sống ác mộng.,2
món quà cảm buồn.,2
hẹn đến.,2
cảm tĩnh lặng.,2
kỷ niệm thể sống lại.,2
cảm giác nề đối mặt thật.,2
cảm bóng ma lặng lẽ đời mình.,2
tranh hạnh phúc cảm thừa thãi.,2
cảm giác đi dấu vết gì.,2
"ghế trống ngồi, quặn thắt.",2
tiếng chuông báo buồn cảm giác giới sụp đổ.,2
cảm chia sẻ nỗi đau mình.,2
"cửa sổ mưa rơi, khóc.",2
cảm giác kỷ niệm đẹp biến làn sương mù.,2
cười vui im lặng.,2
phòng lắng giọt mắt rơi xuống.,2
món quà chờ đợi không.,2
cảm sống sống nghĩa.,2
hồi ức.,2
cảm giác trống trải nắm khăn.,2
ánh thể chạm tới.,2
tiếng thở cảm đơn đời.,2
cảm giấc mơ chết kịp thành hình.,2
ảnh cũ cảm nỗi buồn sâu thẳm.,2
cảm giác sống mình.,2
hứa thực hiện trĩu.,2
bóng dáng cũ tim nhói đau.,2
cảm giác sống dần trở thành hát buồn lời.,2
im lặng cảm nỗi đơn dâng phút.,2
nến cháy thắp sáng.,2
cảm trôi dạt biển mênh mông.,2
kỷ niệm ngào mắt.,2
cảm giác phòng đông lạnh lối thoát.,2
đường quen đi.,2
cảm nỗi đau vết thương bao lành.,2
ôm ấm áp khí lạnh lẽo.,2
tiếng thở sống cảm bé.,2
hoa héo úa đau nhói.,2
cảm giác lạc lối kỷ niệm cũ.,2
trò kịp trĩu nặng.,2
cảm thời gian trôi cạnh.,2
món đồ cũ cảm nỗi buồn dâng lên.,2
cảm giác trở nhạt nhẽo vô nghĩa.,2
đẹp đẽ dĩ vãng.,2
cảm lắng nhất.,2
đứa trẻ đùa liệu hạnh phúc không.,2
đi dạo im lặng.,2
cảm giác kẻ lữ hành đơn đường dài.,2
ghế trống cảm nỗi đơn xâm chiếm.,2
cảm sống phim buồn hồi kết.,2
ánh đường hầm thể gần.,2
cảm giác nề gánh vác nỗi buồn mình.,2
khoảnh khắc bóng đen.,2
cảm quan hệ dần phai nhạt thời gian.,2
tranh tươi  tối.,2
chuyến đi vui vẻ ký ức xôi.,2
cảm lá rơi gió mùa thu.,2
món quà bao cảm tiếc nuối.,2
tiếng nhạc buồn vang thắt lại.,2
cảm giác sống mình.,2
thiệp mừng sinh nhật gửi mình.,2
quan trọng rời xa.,2
cảm thời gian trôi bất kỳ nhớ.,2
ảnh cũ cảm nỗi buồn tràn ngập.,2
cảm giác sống đám đông thấy.,2
kỷ niệm ngào lạnh lẽo.,2
tiếng gió thổi khe cửa cảm đơn bao hết.,2
hoa tươi thắm ảm đạm.,2
cảm giác mình.,2
ôm ấm áp khí lạnh lẽo.,2
đứa trẻ vui đùa cảm trống rỗng.,2
"cảm lá rơi gió, đi đâu.",2
ánh đèn chia sẻ ánh đó.,2
cảm giác sống vui vẻ không.,2
kỷ niệm cũ cảm nỗi đau sâu thẳm.,2
cảm sống mơ buồn hồi kết.,2
chuyến đi giấc mơ thành.,2
cảm thời gian trôi thay đổi.,2
thư gửi cảm nỗi buồn len lỏi.,2
tiếng cười mắt lòng.,2
giấc mơ tan vỡ cảm bất lực.,2
yêu khứ.,2
cảm giác lạc lối lựa ràng.,2
hội ngộ thể tham gia.,2
cảm phim buồn tẻ.,2
hứa bao thực hiện.,2
cảm sống vỏ cảm xúc.,2
hoa héo úa cảm tan nát.,2
cảm giác nỗi mình.,2
bầu trời xám xịt cảm tâm trạng vậy.,2
thất bại thể qua.,2
cảm dần trôi nhớ.,2
ghế trống tiệc cạnh.,2
cảm giác sống giấc mơ buồn bã hồi kết.,2
bầu trời mây cảm nỗi đơn.,2
mặt đến.,2
cảm dần trở thành khứ đau thương.,2
món cảm tẻ nhạt.,2
cảm giác sống lạ.,2
kỷ niệm đẹp nỗi buồn.,2
đi.,2
cảm sống trống thể lấp đầy.,2
cảm niềm vui biến nỗi đau.,2
"hình ảnh đi, thắt hàng triệu mảnh vỡ.",2
cảm giác giấc mơ đẹp bão trôi đi.,2
"bóng tối, lắng nhịp đập trái tim mình, cảm chết dần.",2
cười vui giọt mắt rơi xuống.,2
cảm sống phim buồn kết thúc hạnh phúc.,2
ảnh cũ cảm nỗi đơn kỷ niệm xưa.,2
"cảm giác lá rơi gió lạnh, đi đâu.",2
đường quen đi.,2
ngào tiếng vọng khứ.,2
"cảm nỗi buồn sóng lớn, nuốt chửng niềm hy vọng.",2
hoa tươi thắm chia sẻ vẻ đẹp đó.,2
"cảm giác dần trở vô nghĩa, tranh màu sắc.",2
"tiếng mưa rơi cảm giọt ấy, lặng lẽ  buồn.",2
ánh đèn đón ánh đó.,2
"cảm sống diễn xung quanh mình, mãi mãi đứng yên.",2
ôm ấm áp trống lạnh lẽo.,2
"cảm giác trôi dạt đại dương mênh mông, tựa.",2
đứa trẻ vui đùa trống rỗng.,2
cảm thời gian trôi nhớ.,2
quan trọng kỷ niệm nhạt nhòa.,2
cảm giác sống ác mộng thể tỉnh dậy.,2
khoảnh khắc vui vẻ cảm ghen tị hạnh phúc họ.,2
cảm nỗi buồn bóng đi nơi.,2
đồ vật quen trĩu.,2
hội ngộ đến.,2
cảm giác kẻ lữ hành đơn dòng đời.,2
"ánh thể tới, ước mơ chôn vùi.",2
thân rời ngừng thổn thức.,2
cảm giác trôi chiến hồi kết.,2
kỷ niệm ngào nỗi đau.,2
cảm sống vỏ bọc cảm xúc.,2
cặp đôi hạnh phúc liệu bao tình yêu.,2
chuyến đi giấc mơ thành hiện thực.,2
cảm nỗi đơn khăn trĩu quàng vai.,2
món quà cảm đứa trẻ cạnh.,2
"cảm giác mình, lạ.",2
"hứa bao thực hiện, đau cắt.",2
cảm thời gian trôi đi đồng hành.,2
thư gửi cảm nỗi buồn dâng trào.,2
cảm giác sống diễn tranh mờ nhạt.,2
ánh đường hầm đến.,2
yêu thương biến mất.,2
cảm trôi nỗi buồn mới.,2
ghế trống cảm nỗi đơn xâm chiếm.,2
cảm giác kỷ niệm trở thành khứ đau thương.,2
ôm ấm áp lạnh lẽo.,2
cảm sống phim buồn tẻ hồi kết.,2
hoa héo úa cảm tan nát.,2
cảm giác đám đông đơn lạc lõng.,2
giấc mơ đẹp ký ức nhạt nhòa.,2
cảm lắng nhất.,2
cảm giác kẻ lữ hành vô định đời.,2
kỷ niệm cũ cảm nỗi đau tràn ngập.,2
cảm dần trở thành khứ tiếc nuối.,2
chuyến đi vui vẻ nỗi đơn.,2
cũ trĩu.,2
cảm giác sống phim buồn cảm xúc.,2
cảm sống lạ.,2
"cảm nỗi đau sóng lớn, nuốt chửng niềm hy vọng.",2
cảm giác sống sống nghĩa.,2
món đồ cũ cảm nỗi buồn dâng lên.,2
cảm giác sống trống thể lấp đầy.,2
cảm kẻ lữ hành đơn đường dài.,2
cảm giác sống giấc mơ buồn hồi kết.,2
hoa héo úa đau nhói.,2
kỷ niệm ngào mắt.,2
cảm sống dần trở thành hát buồn lời.,2
cảm sống ký ức cũ.,2
cảm kiểm tra cảm xúc thể qua.,2
cảm giác mảnh ghép khớp sống này.,2
rời ngừng thổn thức.,2
giấc mơ đẹp mảnh vụn.,2
"cảm trôi dạt đại dương mênh mông, tựa.",2
"cảm giác sống diễn xung quanh mình, mãi mãi đứng yên.",2
"lặng lẽ cửa sổ, ngắm mây trôi ngợi gì.",0
"uống ngụm trà, thời gian trôi dòng sông.",0
"ngoài, lá rơi cảm yên tĩnh.",0
"đi đường quen thuộc, lắng tiếng chân mình.",0
"ngắm hoàng hôn, ánh vàng ấm cảm xúc đặc biệt.",0
"quán cà phê, ai.",0
"đọc sách cũ, thỉnh thoảng dừng ngắm trang giấy.",0
"tiếng nhạc vang vọng, tâm hồn lơ lửng.",0
"hoa nở, cảm cả.",0
thả dòng suy mục đích ràng.,0
"đi dạo công viên, hít thở khí lành.",0
tham gia bữa tiệc cảm hào hứng chán nản.,0
phim thói quen thú.,0
"cửa sổ mưa rơi, trống rỗng.",0
viết dòng giấy gì.,0
đứng gương câu lời.,0
đi hàng suy.,0
trời xanh cảm bầu trời.,0
tiếng sóng vỗ bờ cảm xúc động gì.,0
"uống lạnh nóng, cảm thói quen.",0
"xe, tiếng động cảm phiền phức.",0
ngắm đám mây trôi đặc biệt.,0
đi ngang cửa hàng định mua sắm.,0
đọc tức cảm câu chuyện.,0
"bầu trời đêm sao, bình yên thổn thức.",0
tiếng chim hót nghĩa nó.,0
đi gian cảm bỡ ngỡ.,0
tranh treo tường suy nghệ thuật.,0
đi dạo cảm khí xung quanh.,0
"xe buýt, lướt cảnh vật ý.",0
uống cà phê mục tiêu mới.,0
cối xung quanh cảm bất gì.,0
"cảm làn gió mát, tương lai.",0
đi ven biển quan tâm thuyền khơi.,0
tiếng động gốc.,0
cười tham gia.,0
"đứng cửa sổ, quan sát xe chạy cảm xúc.",0
quán thưởng thức món vội vã.,0
tham gia trò đầu tư cảm xúc nó.,0
"bầu trời xanh, màu trống rỗng.",0
tiếng nhạc phát hứng thú.,0
uống trai hương vị.,0
ảnh cảm ký ức.,0
tiếng đồng hồ tích tắc quan tâm thời gian.,0
"lớp học, giảng tâm trí lơ lửng.",0
cũ giao tiếp.,0
thả lỏng thể chiều yên tĩnh cả.,0
biển cảm mênh mông buồn.,0
"chạm mặt đất, cảm vững nghĩa gì.",0
đi bãi cát cụ thể.,0
"tiếng mưa rơi, cảm êm đềm cảm xúc.",0
lá rụng suy mùa thu.,0
đứng cửa đi đâu.,0
cảm mùi hương đất mưa gì.,0
ngắm tranh bảo tàng cảm xúc đặc biệt.,0
hạnh phúc bình thản.,0
tiếng cười cười cùng.,0
đi dạo khu vườn cảm yên bình xung quanh.,0
chuyến tàu chạy định tàu.,0
uống trò tham gia.,0
tiếng guitar gần.,0
tường trắng đặc biệt.,0
đi đám đông cảm nào.,0
cảm mệt mỏi nghỉ ngơi.,0
bàn động lực bắt đầu.,0
sách giá định đọc.,0
uống trà chiều trò chuyện.,0
"cửa sổ, mưa rơi cảm giác đặc biệt.",0
tiếng thở họ.,0
công viên cạnh.,0
lá xanh cảm sống.,0
uống cà phê cảm biệt loại.,0
tận hưởng sống dao động.,0
đi đường quen suy nghĩ.,0
cảm sống diễn tham gia.,0
trời cảm khí lạnh lẽo.,0
tiếng chân cảm tiếng.,0
đi dạo hàng lý cụ thể.,0
xung quanh đặc biệt.,0
uống ly cảm tươi hứng thú.,0
ghế trống cảm bình thản.,0
đi đám đông cảm đơn ồn ào.,0
cảm nhịp tim sao.,0
trôi thay đổi.,0
tiếng động xung quanh thú vị.,0
uống trà nóng chiều cảm xúc đặc biệt.,0
bầu trời xanh cảm sống.,0
đi bãi biển trò chuyện.,0
ký ức gương bình thản.,0
góc phòng cảm tĩnh lặng xung quanh.,0
xe chạy cảm xúc.,0
uống cà phê hương vị.,0
đi ngang quen dừng lại.,0
cửa sổ cảm thời gian trôi qua.,0
tiếng chuông báo thời gian.,0
cảm êm dịu sống nổi bật.,0
cối xung quanh cảm sống động.,0
đi dạo thành phố cụ thể.,0
tiếng động quan tâm.,0
trống rỗng không.,0
"cảm lạc lõng đám đông, hạt cát đại dương, đơn tê tái.",2
"ảnh cũ kỷ niệm mất, quặn thắt xé nát.",2
"trôi nhạc buồn lời, vang tâm hồn bao ngừng.",2
"cảm giác sống giấc mơ tồi tệ, ánh bao đến.",2
"nụ cười xung quanh chùng xuống, sóng đen ập đến.",2
"nỗi đơn lấn át khoảnh khắc vui vẻ, trái tim trĩu đè bẹp.",2
"rời xa, nỗi lo lắng dao cứa tim.",2
"tiếng mưa rơi, giọt mắt mình, rơi ngừng.",2
"đứng phòng, nỗi buồn đè nén thể hít thở, khí biến mất.",2
"trái tim trĩu viên đá, bao nhẹ bớt.",2
"giấc mơ tan vỡ trái tim tổn thương, mảnh vụn thủy tinh.",2
"cửa sổ bầu trời xám xịt, tâm trạng tối tăm bủa vây.",2
cảm giác yêu thương kỷ niệm đau đớn.,2
"kỷ niệm đẹp trở thành nhát dao sắc lẹm trái tim, đau đớn nguôi.",2
"bóng tối, cảm đời mình.",2
"kỷ niệm đẹp trống rỗng, vô tận.",2
"nhau, chỗ nỗi buồn dâng trào.",2
"cảm giác đứng bờ vực tuyệt vọng, lối thoát.",2
"giấc mơ chết đè tâm trí, ác mộng.",2
"ảnh cũ, ước thời gian thể trở lại, thể.",2
"kỷ niệm đẹp trở thành vết thương rỉ máu, bao lành lại.",2
"cảm giác sống sống về, kẻ cuộc.",2
"chiều hồi ức, đắng cay lòng.",2
tiếng cười nhát dao chém trái tim mình.,2
"cảm đi đám mây tối tăm, lối ra.",2
"hạnh phúc vậy, chua xót.",2
"hát cũ, mắt ngừng rơi, giọt mưa.",2
"cảm giác lạc rừng mình, đơn tuyệt vọng.",2
"tường quanh dần khép lại, giam cầm tâm hồn.",2
"cảm giác buồn bã bão hồi kết, trôi hy vọng.",2
"gương hình ảnh lạ, lạ đời mình.",2
"trôi lá rụng, bao trở lại.",2
"cảm chia sẻ nỗi lòng, bí mật chôn chặt tim.",2
"ánh nào, bất lực.",2
"cảm giác sống phim buồn, kết thúc hạnh phúc.",2
"khứ vết thương bao lành, đau đớn dày vò.",2
"cửa sổ, diễn tĩnh lặng, lạnh lẽo.",2
"cảm thuyền đích đến, trôi dạt đại dương mênh mông.",2
"tiếng cười lạnh lẽo, mùa đông vĩnh cửu.",2
"đồng hồ thời gian trôi chậm ác mộng, bao kết thúc.",2
"cảm đợi gì, lạc lõng đời.",2
"thân yêu hạnh phúc trĩu, ghen tị phận.",2
"cảm giác sống tranh  ám ánh sáng, tương lai mờ mịt.",2
"giấc mơ dần tan vỡ bong bóng xà phòng, đau nhói.",2
"cảm giác nỗi buồn lấp trống trái tim, chỗ niềm vui.",2
"chiều ấm áp gió lạnh, thổi kỷ niệm.",2
"cảm mảnh ghép khớp sống, mãi mãi chỗ đứng.",2
"tiếng động lạ yên, ổn chực chờ.",2
"đi ánh thể, đứng nhìn.",2
"cảm giác sống vòng lặp buồn tẻ lối thoát, lạc lối đời mình.",2
hôm trúng,1
tiền,2
điện thoại,2
tuyệt vời cạnh yêu thương.,1
"tuần ngủ nướng, thật!",1
bữa tối ngon tuyệt cú mèo.,1
"phim hài quá, cười té ghế.",1
"hát quá, mãi thôi.",1
"khen sếp, vui ngày.",1
"tặng quà bất ngờ, hạnh phúc quá!",1
hôm thời tiết đẹp quá!,1
"đi dạo công viên, cảm thư giãn.",1
"hoàn thành dự án, nhẹ người.",1
"quán cà phê mới, ưng ý.",1
"trò bè, vui vẻ quá.",1
"học mới, cảm thú vị.",1
"game thắng lớn, sướng quá!",1
"đi du lịch, khám phá đất mới.",1
ngắm hoàng hôn tuyệt đẹp.,1
"món đồ lâu, mừng quá!",1
khen ngợi tài nấu nướng.,1
cũ cách.,1
"hôm cao, vui đi! cười",1
"tuần đi chơi, thật. vui",1
món ngon tuyệt cú mèo! ngon,1
chúc  đẹp.,1
"chia yêu, buồn quá. :loudly_khócing_face:",2
"thất bại rồi, nản quá. chán",2
quá. buồn rying_face:,2
"mệt mỏi quá, chẳng cả. buồn",2
"hôm kém, buồn quá.",2
chỗ bánh mì ngon không?,0
đơn dòng đời tấp nập.,2
mai thi học,2
học,2
hối hận sai lầm khứ.,2
"tuần đi phim, mong chờ! buồn lapper_board:",1
hôm đi dạo nhỉ?,0
"đôi khóc nhẹ lòng, dám. :loudly_khócing_face:",2
đứa trẻ mẹ xót xa. buồn rying_face:,2
chỗ sửa máy uy tín không?,0
đường phố cổ.,0
thêm.,0
tối nhỉ?,0
đường phố đông đúc xe cộ.,0
thời tiết lạnh.,0
món nấu vậy?,0
đi phim không?,0
dạo công bận rộn quá.,0
đọc sách lịch sử.,0
đầu tư chứng khoán.,0
học ngoại ngữ mới.,0
đi tổng kết bắt học miết cười mệt,2
,1
tuyệt vời vui vẻ,1
"ốm, mệt mỏi, chán nản.",2
"cãi nhau, lành.",2
yêu cấm sừng,2
"sợ độ lắm, chân run cầm cập.",2
đi thi trúng tủ chìa khóa,2
bố,1
mẹ,1
ngủ,1
pas nhật ,1
pas nhật ,0
nghỉ học giảng viên ốm,1
rắn độc cắn,2
